"URL","Usuario","Fecha","Info","Reseña"
"https://lh3.googleusercontent.com/a-/ALV-UjXTvRs31ktsmS9RHpXbQx8_2omuCcOB3aM8Lz3bPPFFF464DSVcdg=w36-h36-p-rp-mo-ba6-br100","Enrique Manuel Hidalgo","Local Guide · 366 reseñas · 3.470 fotos","Hace 3 años","Es un buen centro de comunicaciones de barrios nuevos"
"https://lh3.googleusercontent.com/a/ACg8ocIQjzwSlUtaGaaGTgorPC9Se4ypXlBm7BQ2JfRh6pHJEf3bSg=w36-h36-p-rp-mo-ba5-br100","Raúl Diez","Local Guide · 217 reseñas · 104 fotos","Hace 6 años","Fácil cambiar de línea y entrar al metro. Buena estación."
"https://lh3.googleusercontent.com/a-/ALV-UjWjn7JAUP21Iz2Igs0MFdlxkrWpBrYa1J1HS6YtfK8EAn8BwDPw=w36-h36-p-rp-mo-ba3-br100","Diana Tejón","Local Guide · 28 reseñas · 32 fotos","Hace 7 años","Muchos autobuses y metro 😉 puedes coger bus o metro para ir a campo de las Naciones.…"
"https://lh3.googleusercontent.com/a-/ALV-UjUa4nLXGgRxpuo4Rou2fLQFVcby-CK89hFQcwrObOg7nhjesLEKuA=w36-h36-p-rp-mo-ba4-br100","Sergio Alvarez","Local Guide · 147 reseñas · 1 foto","Hace 7 años","Muy buena conexión con el centro de Madrid y el aeropuerto gracias a la línea 8"
"https://lh3.googleusercontent.com/a-/ALV-UjVHQ9dkqXz6aknMcz1JYPimsiEMaCUwZPRcmXO3YQCZeqTlcl4hGA=w36-h36-p-rp-mo-ba4-br100","Isabel Almandoz","Local Guide · 111 reseñas · 159 fotos","Hace 4 años","Usualmente hay asientos disponibles."
"https://lh3.googleusercontent.com/a-/ALV-UjXCpILbbWfapsuE0reTEXSl0bYfHCg1kveGi2QHPnvX4t_KcMJ6Xg=w36-h36-p-rp-mo-ba5-br100","David","Local Guide · 373 reseñas · 117 fotos","Hace 6 años","Buena distribución, no hay que dar excesivas vueltas"
"https://lh3.googleusercontent.com/a-/ALV-UjXbrocRCPkONeFRkLXTsNhIqWMxc0DhVMkohRXQhb4pACHNDpMv=w36-h36-p-rp-mo-ba6-br100","Emilio Librero","Local Guide · 490 reseñas · 525 fotos","Hace un año","Bien. Es una plaza pública."
"https://lh3.googleusercontent.com/a-/ALV-UjX34bvYVozhB3l97byVZwLoTKo1ZRqMgy7LSbPfCXnRqU9Rg1oO=w36-h36-p-rp-mo-ba4-br100","Andrea Aguirre","Local Guide · 113 reseñas · 104 fotos","Hace 2 años","Muy limpia la estación."
"https://lh3.googleusercontent.com/a-/ALV-UjVwEzBKM86KsHLiEckg_rX69yyPbClaQ7WjLeI6gF-VyKFN20CR=w36-h36-p-rp-mo-ba5-br100","Jose Gonzalez","Local Guide · 417 reseñas · 492 fotos","Hace 7 años","Gracias a la gran claraboya de cristal, llega la cobertura al móvil."
"https://lh3.googleusercontent.com/a-/ALV-UjWxaNZdioHI2K3mpCLplpa5BqgyI8u-M15BhVI2VJ8Gqua-2DQsYA=w36-h36-p-rp-mo-ba5-br100","DJPINCHOCAMALEON (DJPINCHOCAMALEON)","Local Guide · 336 reseñas · 46 fotos","Hace 2 años","Muy bien"
"https://lh3.googleusercontent.com/a-/ALV-UjX7akhcP39KO6IkQwwMNZoKyclit8X8JqqlCpdzRQCaROjNtXYL=w36-h36-p-rp-mo-ba2-br100","AAC 1212","Local Guide · 19 reseñas · 1 foto","Hace 3 años","muy mal"
"https://lh3.googleusercontent.com/a-/ALV-UjUBcg0lLSPGc94BZrmHjDySTweu0wuksibgBe-UAkfRTcK9OreG=w36-h36-p-rp-mo-ba6-br100","Víctor Apellidos","Local Guide · 1.461 reseñas · 1.717 fotos","Hace 6 años","Buena y amplia estación. Limpia y nueva."
"https://lh3.googleusercontent.com/a-/ALV-UjW00zXp3ZglbKnWSXG7wtyy0hf7peQI7smUWgowq2_8Qg9m1JeJ=w36-h36-p-rp-mo-ba5-br100","Guille Spa","Local Guide · 360 reseñas · 70 fotos","Hace 7 años","Estación de metro con centro comercial al lado, cuenta entre otros establecimientos con un Carrefour"
"https://lh3.googleusercontent.com/a/ACg8ocJHUdWwG_A_3dEewugm7jqhBIinuQL2Oy4MG8Fz9pW8CmYItw=w36-h36-p-rp-mo-ba3-br100","Josefina Matala","Local Guide · 55 reseñas · 1 foto","Hace 8 meses","Bonito sitio"
"https://lh3.googleusercontent.com/a-/ALV-UjUUgT5BsJM05ohtpcUY212u2eW813ZLJcvJpVrQAc4gBeKfbVrL=w36-h36-p-rp-mo-ba6-br100","Jonathan Hernández","Local Guide · 493 reseñas · 1.013 fotos","Hace 6 años","Muy limpio y bien organizado."
"https://lh3.googleusercontent.com/a-/ALV-UjVHKtEumB4FhXpR9ACQNbcayjeTVGVXdKjDVfEB6f53BM4xQvn0=w36-h36-p-rp-mo-ba5-br100","Fran Ortega","Local Guide · 282 reseñas · 438 fotos","Hace 8 años","Buena comunicación, con varias salidas de metro y muy amplias"
"https://lh3.googleusercontent.com/a/ACg8ocL8oq0TV3zfupYxN7v3Z7QYhl_Pb9B3eWxhc6nX6evJrcIi_A=w36-h36-p-rp-mo-ba3-br100","JUAN CANO","Local Guide · 24 reseñas","Hace un año","Acceso silla ruedas"
"https://lh3.googleusercontent.com/a/ACg8ocI10CluEZ3LgJMDkVdm27MtP3hgKGv-tQYZp28D72-MAMNDWg=w36-h36-p-rp-mo-ba3-br100","montserrat gil","Local Guide · 15 reseñas · 6 fotos","Hace 3 años","A mí me gusta todo.."
"https://lh3.googleusercontent.com/a-/ALV-UjV9DnPnWTk1_jTQ9sBaUSrhS6mvTpUahcvfUqkr-EqSYfo7Z9HY=w36-h36-p-rp-mo-ba4-br100","Alberto Cordova","Local Guide · 94 reseñas · 11 fotos","Hace un año","Un Sábado por la tarde"
"https://lh3.googleusercontent.com/a-/ALV-UjVSwOkaRH0o3rBxKwsUMJILvU4bMvpaykFBUJF6ek2X4DE2e2Ei_w=w36-h36-p-rp-mo-ba5-br100","Miguel de la Fuente","Local Guide · 518 reseñas · 410 fotos","Hace 8 años","Facil acceso para todos y amplios pasillos y andenes."
"https://lh3.googleusercontent.com/a-/ALV-UjWb9-9uiaYcJSW85hy7siXq5Hqv4IaX_gQRI3ksadAxQEwMZvIRVA=w36-h36-p-rp-mo-ba2-br100","Abraham","Local Guide · 32 reseñas · 2 fotos","Hace 4 años","Hay aparcamiento de tierra"
"https://lh3.googleusercontent.com/a-/ALV-UjWFVLO38SWxBkmrngGBrxzD1RybY9Qk_HISX58dyeqaQGHfYqa6eA=w36-h36-p-rp-mo-ba5-br100","marcela sbgd","Local Guide · 144 reseñas · 1.351 fotos","Hace 6 años","Limpia amplia y buenos accesos."
"https://lh3.googleusercontent.com/a-/ALV-UjUfOdhTGpwXhISqvb5S4apUx1pa5AVc-9yEbZXWcLj1vzyl690IXA=w36-h36-p-rp-mo-ba5-br100","José Domingo Fernández Corrochano","Local Guide · 282 reseñas · 414 fotos","Hace 6 años","Una de las estacioones más modernas del metro de Madrid"
"https://lh3.googleusercontent.com/a-/ALV-UjVIad1F9zSYutkykZdwPSeHdDh9Brgq95MQshL6sOPjf_YexQY=w36-h36-p-rp-mo-ba3-br100","Maribel Cruces","Local Guide · 33 reseñas · 22 fotos","Hace 7 años","De las mejores estaciones de metro,lo malo es que quedan pocos emplead@s"
"https://lh3.googleusercontent.com/a-/ALV-UjWSby15r2WYBOnKnuad4kkQBD9Vy6LN_k5oBSnvLJdGxA824yz4Ww=w36-h36-p-rp-mo-ba4-br100","Fran","Local Guide · 68 reseñas · 56 fotos","Hace 8 años","Muy fria en invierno y calusora en verano"
"https://lh3.googleusercontent.com/a-/ALV-UjWrtwUDKDNSXOkQK4gjV9iJO5jTgCprJpItS4SQ91DyW6V3YUe2=w36-h36-p-rp-mo-ba3-br100","hugosanzz","Local Guide · 55 reseñas · 12 fotos","Hace 3 años","Muy buen sitio"
"https://lh3.googleusercontent.com/a-/ALV-UjUOb6sEbQ-s-ZnW-rXDUJ11rQabPJdlFVqI9asMKGtom4cPMa09=w36-h36-p-rp-mo-ba5-br100","Miguel Farias","Local Guide · 188 reseñas · 96 fotos","Hace un año","Un lugar común..."
"https://lh3.googleusercontent.com/a-/ALV-UjXxaa8dHtgL7CCS9JaP0JCJHJerFP_o-UfhJqsNoWRO0OK-aYo1=w36-h36-p-rp-mo-ba6-br100","Bernardo Roca","Local Guide · 312 reseñas · 1.549 fotos","Hace 5 años","Como era de esperar, rápido y eficiente."
"https://lh3.googleusercontent.com/a-/ALV-UjVwdYRcAvjve0oROPO7Un5cKTFTu2S4N4Y9l6LzZbAWjKaqu4ucmw=w36-h36-p-rp-mo-ba4-br100","Nancy Pereira","Local Guide · 107 reseñas · 114 fotos","Hace un año","Bien"
"https://lh3.googleusercontent.com/a-/ALV-UjVpnrPVSk9iv0t_hCbVOJ-Q8PkMMrir8UrDv9UESadiIDRf4cNUOg=w36-h36-p-rp-mo-br100","Lady Salazar","6 reseñas · 3 fotos","Hace 2 años","Feliz"
"https://lh3.googleusercontent.com/a/ACg8ocLLDpV-t41FCGsj2A5kRarA3HxDpjro3nI4ZSB2HeYQF_n5FhJT=w36-h36-p-rp-mo-ba6-br100","Sergio Calapez","Local Guide · 340 reseñas · 310 fotos","Hace 2 años","Normal"
"https://lh3.googleusercontent.com/a-/ALV-UjVAYu0Pt-bsM6juKXEp1djB1me1qYCmeYBjBggtUnv6RDYwtX6j=w36-h36-p-rp-mo-ba4-br100","Claudia Dattilo","Local Guide · 125 reseñas · 220 fotos","Hace un año","Tiene ansensor"
"https://lh3.googleusercontent.com/a-/ALV-UjUJlmrBFddif4DiqGVEMrGFZidx5aB7bts8b8EkB267llDFWmoTBg=w36-h36-p-rp-mo-ba6-br100","Adriano Tatau Silva","Local Guide · 576 reseñas · 3.551 fotos","Hace 2 años","Bueno"
"https://lh3.googleusercontent.com/a-/ALV-UjXeZs4crsesVQmSY1jE8Pngkn2Cezl6DjAB6VLxdiGyRgULcUk-ow=w36-h36-p-rp-mo-ba4-br100","Samantha Toro","Local Guide · 66 reseñas · 174 fotos","Hace 4 años","Entrada de metro con ascensor"
"https://lh3.googleusercontent.com/a-/ALV-UjXrFubTgWDbztboxTnj2sEV_WpJwc7S_yOJfMFCb0RlBfdxyLI=w36-h36-p-rp-mo-ba5-br100","Emilio Fernandez Garcia","Local Guide · 301 reseñas · 41 fotos","Hace 3 años","Muy bien"
"https://lh3.googleusercontent.com/a-/ALV-UjUvKxP5MtGPOHhAcE1mt5TKrwnfNWMLdpiLrUfI5BSyGXXOE1KW=w36-h36-p-rp-mo-ba3-br100","Héctor Núñez","Local Guide · 50 reseñas · 7 fotos","Hace 2 años","Estación de metro bien señalizada"
"https://lh3.googleusercontent.com/a-/ALV-UjVqFkN3dEelrRPDFJ9pqzEylieGvu_1HAuYgWajkSUsFcaSiAGFXQ=w36-h36-p-rp-mo-ba5-br100","Víctor Francisco Rollón","Local Guide · 243 reseñas · 594 fotos","Hace 8 años","Limpio y bien organizado"
"https://lh3.googleusercontent.com/a/ACg8ocIdWVdz0WPy7zIHjNjOZFWSydS4WxvE2j96LIS6WrO8pf5-Cw=w36-h36-p-rp-mo-ba6-br100","Javier Muñoz Gomez","Local Guide · 520 reseñas · 738 fotos","Hace 2 años","Buen intercambiador de transporte público"
"https://lh3.googleusercontent.com/a/ACg8ocK35eu-IpCvvCFYdNNv8CrNeOfDsxuKr6yhbFhsUiR0d1m_Fw=w36-h36-p-rp-mo-ba4-br100","Martin González","Local Guide · 99 reseñas · 340 fotos","Hace un año","Agradable"
"https://lh3.googleusercontent.com/a-/ALV-UjVM1sRhdCpvdrbVj5EV5XxkK50qy0k2p7S3pQNC_ltomqLmfXWJ=w36-h36-p-rp-mo-ba4-br100","Santiago Suárez Leira","Local Guide · 135 reseñas · 153 fotos","Hace 2 años","Nada que destacar"
"https://lh3.googleusercontent.com/a-/ALV-UjV8Rd-tdWWNyJRR7nx9ksVK_g8r_uEAXHc0dsUrLH1hUzS8ZpVIgg=w36-h36-p-rp-mo-br100","jose angel diaz mota","6 reseñas","Hace un año","Isabel la mejor ❤️🙌…"
"https://lh3.googleusercontent.com/a-/ALV-UjWHPQwS-pR0OTVulPP7kyPUZ-KL1-5d70shqOfmsSqofrvrggqm=w36-h36-p-rp-mo-ba5-br100","Juan Antonio Alonso Velarde","Local Guide · 344 reseñas · 18 fotos","Hace 3 años","Una estación funcional"
"https://lh3.googleusercontent.com/a-/ALV-UjVWv9b2eCHkr__DbJ4xv6LV2AojgUIHjKk7wr_XS2BljD9m7_hRmw=w36-h36-p-rp-mo-ba4-br100","Jorge García Fernández","Local Guide · 211 reseñas · 60 fotos","Hace 8 años","Pues una estacion de metro.
No comments"
"https://lh3.googleusercontent.com/a/ACg8ocLY_pi3tZdYkgaRKfkqZIy2Cxkcb8jZAebdHIRn1Me0hBRfjw=w36-h36-p-rp-mo-ba6-br100","Enrique","Local Guide · 1.186 reseñas · 78 fotos","Hace un año","Es una estación de metro"
"https://lh3.googleusercontent.com/a/ACg8ocK3gnHp_cFJhlA7vMl9AUVKaumrnuEsIv3rzpfbf7fBvwn32g=w36-h36-p-rp-mo-ba5-br100","Arturo Melero Sanz","Local Guide · 205 reseñas · 3 fotos","Hace 2 años","Estación amplia"
"https://lh3.googleusercontent.com/a-/ALV-UjUCyTfMAxrRlNxngkXXbixwmCDk-B77MzaZC6Q9V6UEWoKI7b3v=w36-h36-p-rp-mo-ba4-br100","MR MUÑOZ C “ROSI”","Local Guide · 153 reseñas · 72 fotos","Hace 5 años","Area de compostaje comunitario."
"https://lh3.googleusercontent.com/a/ACg8ocKxTu7Yv5UnDTB0UyAcDkhMoctan-QMH3F0n6Hi-gcSTLvHPA=w36-h36-p-rp-mo-br100","Sandra Lopez","10 reseñas","Hace 3 años","Bien"
"https://lh3.googleusercontent.com/a-/ALV-UjUpWbajk9Qk7TsuJWUIrry48aQCXBSxOvF4-XEibQmsj9TcU3by=w36-h36-p-rp-mo-ba4-br100","JOSE A BOQUETE","Local Guide · 109 reseñas · 35 fotos","Hace 2 años","Estación cómoda."
"https://lh3.googleusercontent.com/a-/ALV-UjUw9niM9dMKVTqKmwK1hPxwOiF9DZMNbHqMkcvGCuOR_nVK7iSAfw=w36-h36-p-rp-mo-ba3-br100","Sonia M Gonzalez","Local Guide · 107 reseñas · 12 fotos","Hace 7 años","Bien conunicado"
"https://lh3.googleusercontent.com/a-/ALV-UjVZY0HoHOb7lzycQDWjKey0rY0ABGKAZdibLczqX3_UWre4TRE=w36-h36-p-rp-mo-ba7-br100","Urban Traveler","Local Guide · 2.516 reseñas · 6.646 fotos","Hace 4 años","Estación moderna, desde aquí tome la línea 8 del metro hasta el aeropuerto. El billete cuesta 5€"
"https://lh3.googleusercontent.com/a/ACg8ocLHMOsBj9nsAJVY6LjDZ_y2tsFPb315tjMacVRvkRJoSCH93Q=w36-h36-p-rp-mo-br100","Halil Can Yiğit","82 reseñas","Hace 6 años","La estación de metro, que da servicio en una zona muy transitada del centro de Madrid... También es el lugar que uso cuando voy al aeropuerto de Barajas... En España y en muchos países de Europa occidental, no es necesario caminar en metro…"
"https://lh3.googleusercontent.com/a-/ALV-UjWiMOvMcjD_pS2t0MKT8NDbvBbxnDgYmmCuOoqwSV6rIl2-jz3C=w36-h36-p-rp-mo-ba5-br100","Ümit Tosun","Local Guide · 238 reseñas · 237 fotos","Hace 2 años","Hay un sistema muy bonito en Madrid... Todas las líneas de metro de alguna manera se cruzan en algún lugar. Por ejemplo, hay que ir al otro extremo de la ciudad; Siempre que te encuentres con una estación de metro..."
"https://lh3.googleusercontent.com/a-/ALV-UjUbuoSE4va6hhIE00I1SzuUUhUY8mRkbfudSnLWjL6vazZtEnO5=w36-h36-p-rp-mo-ba7-br100","HTC G1","Local Guide · 2.120 reseñas · 10.324 fotos","Hace un año","Buena infraestructura."
"https://lh3.googleusercontent.com/a-/ALV-UjUMduohMYvZsWqJv_qNWLVNwdN0VZ_oz_AHk0Uvig1Z2NpJX2gS=w36-h36-p-rp-mo-ba3-br100","MC Pauma","Local Guide · 63 reseñas · 21 fotos","Hace 3 años","Esta es mi mejor estación de metro. Me alegré más de ver la bandera de mi país (Uganda) 🇺🇬 representada en este metro. En las paredes de este metro se dibujan grandes obras de arte con diferentes banderas de todo el mundo.…"
"https://lh3.googleusercontent.com/a-/ALV-UjWF74fHENOkQKPDVbyNJENOGpK0ujoacbtP91O31VcgvNJBCKf2pQ=w36-h36-p-rp-mo-ba5-br100","Jean Souza","Local Guide · 543 reseñas · 667 fotos","Hace un mes","Bien"
"https://lh3.googleusercontent.com/a-/ALV-UjWPpVLJLXBqTQKL-TXBsziFnaLgzdjx5h58LwJ0wsoqU3dsQLWzFg=w36-h36-p-rp-mo-ba5-br100","Maria Ledda","Local Guide · 384 reseñas · 571 fotos","Hace 2 años","Está bien"
"https://lh3.googleusercontent.com/a-/ALV-UjXBvCOb0FFR4X2va30-0Fq1BvEQP_Q-lUEcnNl1qlqbJt9lwaUk9g=w36-h36-p-rp-mo-ba6-br100","Soji Thomas Kannalil","Local Guide · 211 reseñas · 2.454 fotos","Hace 6 años","Camino al aeropuerto. Las líneas 8 y 4 están disponibles aquí."
"https://lh3.googleusercontent.com/a-/ALV-UjV80cgrX_OsNq_QyRT7JO6QvxWZ9mOU440fn0PrmigzGcfxkObk=w36-h36-p-rp-mo-ba3-br100","Evqueni Yero Rodríguez","Local Guide · 23 reseñas · 24 fotos","Hace 5 años",""
"https://lh3.googleusercontent.com/a/ACg8ocJFVQ88WKktc1UcQARgISTGfA8NuqdkdR6KtpIMsoxNdW_piw=w36-h36-p-rp-mo-br100","Marcos Rodriguez","5 reseñas","Hace 2 años","caótico"
"https://lh3.googleusercontent.com/a-/ALV-UjVD6NKT21Gq7d1LeOKsAGGf_5z6GXgXyM5Qdj8resAz6Opto5guIQ=w36-h36-p-rp-mo-ba4-br100","FABIO HUMBERTO CONGOTE SANCLEMENTE","Local Guide · 148 reseñas · 44 fotos","Hace un año","De acuerdo"
"https://lh3.googleusercontent.com/a-/ALV-UjXfkXeAF3Dv4AKeMLsXuFXtRdk8r8Y9GuGMyRAs956RWuSY_DxcNQ=w36-h36-p-rp-mo-ba4-br100","Andrew Parilla Machete","Local Guide · 18 reseñas · 189 fotos","Hace 3 años","Bonito lugar"
"https://lh3.googleusercontent.com/a-/ALV-UjUjwohKRx5lTVt0nymFhAfS2GgLjTvEF3oPmHUko2u25t9MJkB8=w36-h36-p-rp-mo-ba3-br100","Dark Princess NCAC","Local Guide · 10 reseñas","Hace 2 semanas",""
"https://lh3.googleusercontent.com/a-/ALV-UjUpYq9IQ33ey9kpqzblmhF-BeTUrSHl5yf0WUpYTe3lwFwspPUTkA=w36-h36-p-rp-mo-ba4-br100","cris","Local Guide · 113 reseñas · 149 fotos","Hace 4 semanas",""
"https://lh3.googleusercontent.com/a-/ALV-UjUm9hoSq0yzee-7lXp4UxbgpEtJIzyT6VIvnVo16G1qaSVWUe5Pmg=w36-h36-p-rp-mo-br100","Ruth Albano","3 reseñas · 1 foto","Hace un mes",""
"https://lh3.googleusercontent.com/a-/ALV-UjUWnSSzXGfVCx2SkJJAUVSfliDmDuMP_hXSSJdTeQD2gZjIBJDM=w36-h36-p-rp-mo-ba3-br100","Rocky El Chocolatero","Local Guide · 16 reseñas · 1 foto","Hace 2 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVUJG4qs4-CiiyjRgK3hzfftBLg0nFDaBUKcmgah9TGDEGwNO7C=w36-h36-p-rp-mo-ba2-br100","CARLOS BRACHO","Local Guide · 15 reseñas · 26 fotos","Hace 2 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjUqaKNgFAnMzlS8VB0l8EK9o9SKCSEahUJ7S9fsxpMzxRxsAtRO=w36-h36-p-rp-mo-ba3-br100","Yamil Montagne","Local Guide · 9 reseñas · 57 fotos","Hace 3 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocLGl-4bGa5ydNV2DByUeCCqs7XgqBC0xm955_HR3yqTYhJe7FrF=w36-h36-p-rp-mo-ba3-br100","Daniela Faraldo","Local Guide · 43 reseñas · 4 fotos","Hace 3 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjXsfcyQ6HgGO-yJfbFHa7huREwf84y0jZl_KCOM22r4mPQIdJ3mSQ=w36-h36-p-rp-mo-ba5-br100","Mario SG","Local Guide · 67 reseñas · 352 fotos","Hace 4 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocK4AM4e20rzAFVQ-W2pxvcKXH5PuMKCHofdV33DJsBRDVtQxA=w36-h36-p-rp-mo-br100","Fanny Ponce","9 reseñas · 1 foto","Hace 5 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVojPhHHxX5Bk341WMEQQlLMs16XPy7o1qgiPTSEwIXVahPcajqVA=w36-h36-p-rp-mo-ba3-br100","Adri TM MAD","Local Guide · 19 reseñas · 33 fotos","Hace 6 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocIG8n2VjftkNqKxL70brDzL8DNoxfZ80_LAUrQnuoD6wy0eVA=w36-h36-p-rp-mo-ba5-br100","Ana Maria Colomer","Local Guide · 5 reseñas","Hace 6 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjU0yGAi-1bVdIovFzTqULtCxVmMOYeMz3cboxxQFVfvWY_iGwo=w36-h36-p-rp-mo-ba4-br100","Rafael Poma Salvador","Local Guide · 73 reseñas","Hace 6 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVa-hho_ORmKjdt8YBVClpzNwCP5oHgGxQlET3x151l3EJu67P9=w36-h36-p-rp-mo-ba3-br100","Marjorite. Saharai Mendoza Velez De Villa","Local Guide · 32 reseñas · 34 fotos","Hace 7 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjUUk5_V0ttP_5tPM9Noah7syPuiFmBzMYky3397FA2-18-BPz4B=w36-h36-p-rp-mo-ba5-br100","Lizoleth Perez","Local Guide · 97 reseñas · 191 fotos","Hace 7 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjXIS5lMHyqtI2X0ENnaylyEcAyGDp51uIkXeiSLlpxyzXrOAVN1=w36-h36-p-rp-mo-ba5-br100","Elizabeth","Local Guide · 267 reseñas · 345 fotos","Hace 7 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVJucstDU9-3BiqASbCjPCpzNbSqECOcmaInCm7njdJR9OqBF35=w36-h36-p-rp-mo-ba5-br100","Azucena Del Rivero","Local Guide · 182 reseñas · 1.160 fotos","Hace 8 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjXHV7jDaXs3HYGIpqczSsVv3jk_GNiedsljHGVPP4sLRSVAuCYS=w36-h36-p-rp-mo-ba3-br100","Jaione Martinez","Local Guide · 29 reseñas · 4 fotos","Hace 8 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocK1RQY9gPeTj2ZcnktIl0lKl2JYlvvmLzWnxnVnIfxp1P4mtQ=w36-h36-p-rp-mo-ba4-br100","José María Láinez Díaz","Local Guide · 2 reseñas · 2 fotos","Hace 8 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVIx-k6OZYPGrnYnyul405AnlF7Fdl1X00f_THZaPPOuoi1Ng=w36-h36-p-rp-mo-ba3-br100","Piper 25","Local Guide · 6 reseñas · 1 foto","Hace 9 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocL-p61yd5Q6RjNx0Kk8HHn81Dl7R-z8YsyDILEIWZNm-EVtqw=w36-h36-p-rp-mo-ba4-br100","babacar sarr","Local Guide · 19 reseñas","Hace 9 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocJ3TtzM1ejFk_e0zrcDNFtG3LMhLHJSgfhPHah2Xii34YQbfQ=w36-h36-p-rp-mo-ba5-br100","Laura Novo","Local Guide · 14 reseñas · 581 fotos","Hace 9 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocLUo6FQYt1Jx5ieRNbW-Xb93jZPFbKF5L6O0eo_Lm9_t5An4A=w36-h36-p-rp-mo-ba3-br100","Diego Correa Delgado","Local Guide · 56 reseñas","Hace 10 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjXz6S3XXezbSvaX0f0QH1lQPeZoXi72SACpBO8JI21u_f9qX3E=w36-h36-p-rp-mo-br100","jose","","Hace 10 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocK286Uos1RffxH4Bw0967l2_QhIGkCuf0rxHH12ni7T-cfSiw=w36-h36-p-rp-mo-ba4-br100","Roberto Cachero","Local Guide · 28 reseñas · 11 fotos","Hace 10 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjUoSYDian3uNb1dyE82ba7_VYU_8RHYnn29Q3hvQhlETjqfuN2z=w36-h36-p-rp-mo-ba4-br100","Eduard Fg","Local Guide · 58 reseñas · 45 fotos","Hace 11 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocLdOBZ8Thxhoj3V4WDlXzd3-L7GzHvlChbD-3KNBPl-uHohgA=w36-h36-p-rp-mo-ba5-br100","Fernando Fiore","Local Guide · 5 reseñas · 899 fotos","Hace 11 meses",""
"https://lh3.googleusercontent.com/a/ACg8ocJvUUMGkkLUnaQjank5zq043IcC3cp7shoixW-i32dGnJcngw=w36-h36-p-rp-mo-ba5-br100","Jesús Bernal Ricardo","Local Guide · 16 reseñas · 137 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a-/ALV-UjUf3oTuUhkD7XgTnvLIKAKPSUq1C46cCyU5zdSn7NoEvR5HLF0=w36-h36-p-rp-mo-ba5-br100","Enrique Cañas (El calvete)","Local Guide · 234 reseñas · 416 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a-/ALV-UjVqLmdHKUHRW0azCOVD7yBDPo89fFeGzJEW_Fwbayh2UtmRfIdo0A=w36-h36-p-rp-mo-ba3-br100","Nuris Mendoza","Local Guide · 10 reseñas · 7 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a-/ALV-UjUO9D8CY0T9h9GZUWiZ9R7vF5UPfz5NSBbwR5_8ZLWg7PVJZlXPHQ=w36-h36-p-rp-mo-ba4-br100","esther alcantara","Local Guide · 19 reseñas · 16 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a/ACg8ocK2AOztA88jblmr10a7pdQIvD0n7Un7krKTnEneJF0SVe_fDw=w36-h36-p-rp-mo-ba4-br100","A E","Local Guide · 97 reseñas · 51 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a/ACg8ocKKwUClICGIjuC8ZjGzMK2bSnltW-pI9RP8BfB6UAp_8YTrfA=w36-h36-p-rp-mo-ba6-br100","Wisam Iseed","Local Guide · 61 reseñas · 2.263 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a-/ALV-UjXS_w3wIZ88vC5yzMkCS1SySMUGIK4hnuO-DXqSOYGYpzBOLFgq=w36-h36-p-rp-mo-ba2-br100","Ailén Andreína Martín Ortuño","Local Guide · 19 reseñas · 5 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjymPEjSuU3pc6nWguNF4k6EVbhRt0p4T9dJFQqkEQPSKkm8TV=w36-h36-p-rp-mo-ba5-br100","Miguel Ángel Sánchez","Local Guide · 6 fotos","Hace un año",""
"https://lh3.googleusercontent.com/a/ACg8ocKQojqT-NJ6UcOqQdHPJPw_lY3nSkEBOVqiJQk4kI8U_8ertSk=w36-h36-p-rp-mo-ba3-br100","lider avon","Local Guide · 42 reseñas · 51 fotos","Hace un año",""
